,ship_to_name,ship_to_name_Kfold_Target_Enc
10243,DUTA BANGSA MANDIRI PT.(BANYUWANGI),680.0
10244,DUTA BANGSA PT.,603.75
10245,"DUTA BANGSA, CV",576.3636363636364
10246,DUTA PAVING MANDIRI CV.,826.6666666666666
10247,RDM DUTA BANGSA MANDIRI,834.375
10250,"FOCON INDONESIA, PT",810.7142857142857
10251,PBR PRIMA VOS LIGHT BLOCK,715.2272727272727
10253,PBR GENTENG MENARA,934.0
10254,RDM GORGA MARGA MANDIRI,870.0
10255,PBR GRC BOARD JOMBANG,853.4615384615385
10256,PRY HUTAMA KARYA PL BERINGIN,696.8689714360343
10257,"HUME SAKTI INDONESIA, PT",858.1818181818181
10258,PBR INDOBANGUN MAKMUR UTAMA,916.6666666666666
10259,PBR INDOSTAR BUILDING MATERIAL,900.3333333333334
10260,PBR INTIDI BETON JATIM,880.0
10261,RDM JASA KARYA,821.0
10262,RDM JATISONO MULTI KONSTRUKSI NGAWI,910.0
10263,"JAYA BETON INDONESIA, PT",463.0769230769231
10264,PBR AURA SINAR BARU,912.5
10266,PBR JAYA MULYA CV,948.75
10267,PBR BATARINGAN JAYABRIX INDONESIA,845.6666666666666
10268,"TRI PERKASA, PT",895.0
10269,RDM KALI SURUH KARSA MANDIRI,876.0
10271,RDM KHARISMA BINA KONTRUKSI,956.6666666666666
10273,"PBR KUMALA KIRANA INDUSTRI, PT",877.1428571428571
10275,PBR LITE CON / PT PETRA (OPC+) / PP,872.1428571428571
10276,PBR DJENGGOLO / MAHIR BETON,813.6994560821515
10277,PBR MAJU MAKMUR PABRIK TEGEL,1042.0
10280,RDM MODERNA TEHNIK PERKASA PT,907.6923076923077
10282,PBR PAKIS INDAH,926.1538461538462
10283,PBR PAVINDO INTERNUSA,861.3333333333334
10284,PBR AA SEJAHTERA,777.5
10285,DELTAMAS PRIMA SENTOSA  PT,905.75
10286,PBR KARYA INDO BETON,863.8461538461538
10288,PERSADA JAYA UD.,788.3333333333334
10289,PESONA ARNOS BETON PT.,917.6846153846152
10290,RDM PESONA ARNOS BETON,913.892857142857
10291,RDM PIRANTI UTOMO MAKMUR,893.6363636363636
10294,PP URBAN / PRY PLTU BOL-MONG SULUT,1825.8
10295,RDM PRATAMA CITRA PARAMA,918.5714285714286
10296,PRIORITY ONE INDONESIA PT.,847.5
10297,PRY BUSUR KENCONO,1150.578847252578
10298,RDM  PUTRA MANDIRI,934.5454545454545
10299,PBR TIMUR PUTRA SENTOSA PT,902.3076923076923
10301,PBR RAJA PERKASA,890.9090909090909
10303,RATNA PT. (PLANT PACITAN),912.2222222222222
10307,"SAKURA, CV",936.0
10308,PRY SAMA ROKHMA INDONESIA,1150.578847252578
10309,SATRIA PAVING,970.0
10310,RDM SCG PLANT KEDIRI,790.5
10311,PRY SEJAHTERA BERSAMA BOJONEGORO,865.0
10313,SEMAR BETON PERKASA PT.,859.9997800000001
10314,SHICA JAYA SENTOSA PT.,905.0
10316,PRY JL RIGID MOJOKERTO/JISOELMAN PU,790.9407999911
10317,RDM SRIWIJAYA DELAPAN TUJUH,892.5
10319,RDM SUMBER KALI BETON,873.0769230769231
10321,PRY APBD BOJONEGORO / SBS PL TRUCUK,905.000000039875
10324,RDM TIRTA PERKASA ABADI-DAMPIT,923.5
10325,"TJAKRINDO MAS, PT",918.8235294117648
10327,TONGGAK AMPUH,920.0
10329,RDM KRIS JAYA ADYMIX,845.0909112974915
10330,RDM TRIJAYA ADYMIX PLANT NGORO,888.4615384615385
10331,TRIPALINDO TRANS MIX PT.,699.8631913636365
10332,PBR TRIPILAR BETONMAS,852.0
10334,TRIPUTRA PERKASA SEJATI PT.,833.75
10335,RDM TUGU BETON SEMESTA ABADI PT,896.0000073299841
10339,RDM UNGGUL JAYA BETON,870.9090909090909
10342,PRY APRON BANDARA & ITDC MANDALIKA/,1150.578847252578
10344,BINTANG PRATAMA MIX PT.,1106.7307692307693
10345,"RDM BINTANG PRATAMA MIX, PT",1116.25
10349,NUSANTARA JAYA MIX,950.0
10352,PT. KALIMANTAN CONCRATE ENGINNEERIN,288.0
10353,RDM ABICAM BETON BP BALIKPAPAN,1070.0
10355,RDM BERLIAN ALAM REJEKI,1115.0
10356,RDM Damar Putra Mandiri Beton,2100.0
10358,RDM INDEXIM COALINDO,1089.2857142857142
10359,RDM KIE BP BONTANG,1192.6315789473683
10361,RDM Kutai Readymix BP Balikpapan,1112.5
10362,RDM MEDINA,1140.0
10363,Merge Jati Pry Kutai Timur,1136.913426816114
10364,RDM Mulia Readymix BP Balikpapan,1088.888888888889
10365,PT BUKIT MAKMUR MANDIRI UTAMA,1170.0
10366,PT GRAHA BENUA ETAM,1250.0
10368,WASKITA PROYEK TOWER PLN,1200.0
10369,RDM Wira Keluarga Mandiri,1217.3333333333333
10371,CV. Arum Abadi (ARDI),672.9166666666666
10374,PT Zsazsa Abadi Mandiri,172.72727272727272
10376,PT Wika Beton PBB Lampung Teginenen,771.4218295218294
10377,PROYEK WEDA BAY,176175.0
10379,LOMBOK MULIA JAYA,952.1428571428571
10380,PT. SINAR BALI,1086.4285714285713
10381,PRY APRON BANDARA & ITDC MANDALIKA_,1005.0
10382,PRY NINDYA BANDARA NABIRE,1188.3333333333333
10384,DURI WH ACI CITRA INDONESIA,1287.4053211352252
10386,PT. Betonindo Perkasa,1204.365079365082
10387,PT Dinamika Panca Kencana,1220.0
10388,Pryk Tol HK Pku Bangkinang,668.5714285714286
10396,PT Mitra Sukses Wijaya Beton,1078.5714285714287
10401,SALSABILA RIZKI PRATAMA (PU DUMAI),2300.0
10402,Pryk Tol PekBang SCG Ruas 3,1131.25
10403,"SUMBER PENIKARYA, PT",1101.1818181818182
10404,PT Surya Perkasa Beton,1213.125
10406,PBR / BP I WITON KAMPAR (MP),1213.2857142857142
10407,BETON KARYA PUNGGUR PT.,998.3333333333334
10409,"CITRA BETON, BTM, LOC",920.9285714285714
10410,KARYA CELCON PT.,936.25
10411,PERKASA BETON BATAM PT.,496.3888888888889
10413,REMICON WIDYAPRIMA PT.,770.8333333333334
10415,Proyek PT Wika-Citra Lautan Teduh,596.3968253968256
10416,PROYEK JALUR KA LINTAS MAKASSAR,913.8214285714286
10418,BUMI SARANA BETON,966.25
10420,CHARLY ALFA TIMUR,970.0
10421,CISCO SINAR JAYA,964.2857142857143
10423,KAKANTA BETON,970.0
10424,KARYA PARE SEJAHTERA,997.1441644168125
10427,NINDYA KARYA PLANT KARALLOE,1038.4615384615386
10429,Proyek PT. VALE,1116.6666666666667
10433,Witon Kima Precast,786.8411764705883
10436,PT. SELARAS MANDIRI SEJAHTERA,1178.483909728501
10437,PT. AGUNG BETON KENDARI,1180.0
10439,WIN WAHANA CIPTA MARGA PLANT AMEROR,1211.0
10440,PROYEK TOLL MANADO-BITUNG,1249.76
10441,PT.CONBLOC INDONESIA SURYA,1193.3333333333333
10442,CV Duo Duo Sejahtera,1130.0
10446,PT Perkasa Beton,1052.1125282395737
10447,PT Andalas Kariatama Sejahtera Siju,1197.857142857143
10451,PT. STATIKA MITRA SARANA,1016.0
10453,Star Indonesia Readymix,1008.2692307692307
10454,BP TLB Kota Padang,1068.860204228228
10459,RDM SCG PLANT INDRALAYA,364.0
10460,WBP Tol Palembang Betung,1208.1
10461,"ABADI BETON PERKASA, PT",1232.6764705882354
10462,Pryk Asahan 3 Simitzu KSO Adhi Kary,1314.2
10467,CV Heng Heng,1400.0
10468,"DEXTONINDO PERSADA, PT",1223.51388888889
10469,PT. Dextonindo Persada SBA,1199.3481481481494
10470,Pry Tol TbTinggi Seber HKA Indrapur,978.1923076923077
10471,Pryk Tol Binjai HK,636.0
10472,PT. Medan Beton Teguh P SBA,1256.6
10475,PT. Era Karya Konstruksi N-SBA,958.8333333333334
10476,Proyek Tol Indrapura Kisaran PO 6C,1150.578847252578
10479,PT Uni Sarana,1276.6666666666667
10480,PT SUKSES BETON BP TANDEM,1140.7142857142858
10481,Pryk Tol Binjai HK - Sukses Beton,938.75
10485,Pryk Tol Binjai Pngklan Brandan WBP,1098.5714285714287
10486,Wika Jembatan Tanoponggol,1347.5
10487,Wijaya Karya Beton Tbk.PT PPB Sumut,674.8269230769231
10489,"ABAD JAYA ABADI SENTOSA, LSW",909.0615384615384
10491,PT Galih Medan Persada,1140.0
10492,BP STA 18,1399.8
10494,BP STA 4 Padang Tidji,1396.0
10498,Bintang Mandiri,1008.75
10501,"LHOKNGA BETON, BNA",970.9835497052918
10502,Pryk PLTA Peusangan 1 & 2 / PP,1150.1538461538462
10503,PT KENPURA ALAM NANGROE,1330.0
10506,Waskita Bendungan Rukoh 90,1213.3333333333333
10507,RDM ADI JAYA BETON / PRY TUKAD UNDA,1045.0
10509,"LISA CONCRETE INDONESIA PT,",968.9285714285714
10513,AM BLOC - PLANT TANGERANG,612.6923076923077
10515,BETON PRIMA INTI PT. (BPI),740.0
10517,DAYA CIPTA ANEKA REKSA PT(BITUNG),789.4339460126484
10519,PRY SERANG PANIMBANG SEKSI 3,755.0
10521,INDOBRICK SEJAHTERA PT.,765.5523038062887
10522,INTERCON JAYA BERSAMA,820.0
10523,JAYACON PANEL UTAMA PT,849.375
10525,MIRANILA ABADI PT,830.0
10528,PRY BATCHING PLANT STADION BANTEN/P,830.5882352941177
10531,TRIPALINDO PERKASA PT.,792.0
10533,Proyek Tol Bengkulu Hakaaston,1069.1274265212533
10534,PT Jaya Beton Persada,1150.578847252578
10536,PRY TETRAPOT BOGOWONTO / KSO ADP-WI,891.1111111111111
10539,BANTALA SURYA CAKRA PT.,917.8722222222223
10540,DIAMOND BARU PT.,646.4166666666666
10541,RDM HANDARU WIJAYA MULYA,890.0
10542,PBR INTI BETON /PRY BOGOWONTO,912.8571428571429
10545,RDM JOMBOR PERMAI INDAH,873.3333333333334
10547,RDM PANCA WIRA / PRY RIGID TLOGOWAT,920.0
10549,RDM SCG PLANT YOGYA RING ROAD,842.5
10550,RDM SURADI SEJAHTERA RAYA,865.0000000047917
10551,RDM SURYA BETON PRECAST,880.0
10552,BALIKPAPAN READYMIX RDMP PERTAMINA,1760.0
10553,RDM KBN/PRY KAWASAN INDUSTRI MARUND,710.0
10554,PRY MRT JAKARTA / NITTOC CONSTRUCTI,802.6585749029442
10557,PT Atlas Citra Gemilang,870.0
10558,Pryk RSUD Sultan Thaha Saifuddin,1160.0
10559,NK Pryk Jln Batanghari II,991.6666666666666
10560,PT Bata Ringan Pryk Hotel Haris,1217.6923076923076
10561,Proyek PLTA Kerinci 150 MV,1253.903457344874
10564,PT Gunungsari Kawimas,1252.7142857142858
10567,PT Sungai Bahar Pasifik Utama,1261.7062060254862
10570,ANTAM PT. TBK,921.0
10571,PT. ANUGERAH MORTAR PLANT CITEUREUP,802.0
10573,APB PABRIK BARAT PURWAKARTA,920.0
10574,ARJAYA PLANT KARAWANG,724.9029835859178
10575,AZKA SEJAHTERA,822.0833333333334
10576,MASTER BUILDERS SOLUTIONS INDONESIA,900.0
10578,RDM BERDUA MULTI NIAGA,846.6666666666666
10581,BONNA INDONESIA PT.,1280.0
10582,PRY TOL CISUMDAWU / BRANTAS,790.0
10583,CIPTA MORTAR UTAMA (CIBITUNG),625.625
10591,FOSROC INDONESIA.PT,866.875
10592,RDM GRP BEKASI / PRY APBD PEMDA BEK,770.0
10597,PT JBI PLANT SADANG,790.0
10599,RDM JONGGOL KARYA SEMESTA,891.0468768058679
10602,RDM MITRA UTAMA KONST PADALARANG,0.0
10603,NIAGA SEJAHTERA BERSAMA PT./INDOKON,888.6742953787798
10604,PRY PP URBAN PLANT SADANG,543.0666666666667
10609,RDM PURNA GRAHA ABADI,1150.578847252578
10610,"SAETI CENTRICON WAHANA, PT",810.0
10614,PRY RS LIMBANGAN & SITU BAGENDIT,827.5
10618,RDM WANAYASA BETON PANGANDARAN,981.875
10620,PRY BEND. LEUWIKERIS / WBP,429.3333333333333
10628,"WIJAYA KARYA JATIWANGI, PT.",799.6931818181819
10630,SURYA FAJAR BUANARAYA PT.,794.6153846153846
10636,RDM ARYA BETON,875.4545454363637
10637,RDM BAROKAH MERAPI MANDIRI,885.0
10639,RDM BENGAWAN READYMIX PT,858.5714278285177
10640,RDM BBM BETON,876.4000004994502
10648,KARSA PILAR KONSTRUKSI / PRY REHAB,922.5
10650,RDM KURMO BETON,898.3333333333334
10653,RDM MITRA BETON PERKASA,868.3333322662388
10655,"NUSANTARA BUILDING INDUSTRIES,",844.0
10657,RDM PANCA WIRA PUTRA PL KRANYAR,914.1666666666666
10664,PBR SAHABAT MEMBANGUN (MORTAR ESTRI,910.8333333333334
10665,"RDM SAMBAS BETON, PT",910.0000019293005
10667,PRY HULU MIGAS BLOK CEPU TIUNG BIRU,1150.578847252578
10668,PBR UD SUMBER JAYA,930.7142857142857
10672,RDM SURYA BETON PRECAST PL GREMENG,875.0000000095833
10673,RDM SURYA CAKRA SAKTI - KLATEN,877.5000000087999
10674,RDM SUTIKNO TIRTA KENCANA,899.2857169272122
10678,"RDM UNGGUL PERDANA-GEONIKA, KSO",886.6666666666666
10684,RDM ADHIMIX RMC INDONESIA/ARI,841.999999994375
10685,PRY PERUM KINGS PARK-BATU/AOP,1225.0
10687,PBR ANUGERAH CONCREATE CEMERLANG,945.6
10690,PBR ARYA PUTRA JAYA,870.0
10691,RDM ASIA BETON,820.6000025568179
10692,PBR BANYUWANGI INDO RAYA PT,811.6666666666666
10694,RDM BORNEO JAYA SAKTI,873.0769230769231
10695,PRY PEMB PERUM PERMATA JINGGA II/BA,1225.0
10697,RDM CAHAYA INDAH / PRY JLN RIGID LA,820.7813333315834
10699,CISANGKAN PT. PLANT PASURUAN,825.7142857142857
10701,PRY PERUM GARDEN CITY/CITRA GARDEN,1212.5
10706,DUTA BANGSA READYMIX,907.3076923278857
10709,RDM DUTA BETON MANDIRI PUCANGSARI,897.2727272727273
10710,RDM DWI MULYO LESTARI,898.75
10711,EDOMIX MEGA BETON CV.,808.25
10713,GRAHA JAYA KONKRIT PT.,926.0
10717,PRY INDO BUMI PRATAMA,1150.578847252578
10718,PRY SUNCITY BIZ PORONG/INDO PURNA,854.2857142857143
10728,PBR KARANG MAKMUR ETERNIT,858.6666666666666
10730,RDM KONSTRUKSI INDONESIA MANDIRI TU,876.4285714285714
10736,PBR MANNA UD,956.0
10737,PBR MONIER,817.9676601361679
10738,RDM NINDYA MINARTA / BEND TUGU,800.0
10739,"PABRIK GENTENG HERO, PT",926.25
10740,PBR PAKERINT PT,956.0
10745,"PERUSAHAAN TEGEL & BETON ""ACC""",944.0
10748,RDM PIRANTI UTOMO MAKMUR PL TUREN,980.0
10751,"PUTRA PRIMA SENTOSA, PT",902.5
10752,"RAJA KARYA, UD",895.0266666666668
10756,RDM RESTU ANAK JAYA ABADI BETON/PLA,860.0000015419116
10757,SAKURA BETON CV.,654.0
10758,"PBR SANTOSO GEMABAHAGIA, PT",853.75
10759,SARI BUMI CONBLOCK CV,928.0
10760,RDM SATWIGA MUSTIKA NAGA,905.7142857142857
10763,SCG READYMIX SURABAYA,833.3333333333334
10767,PBR SETIA CV,936.0
10769,PBR SINAR ABADI CITRA SARANA PT,880.9090909090909
10770,"SPEED MIX, PT",773.0769230169676
10772,RDM SEKAR WANGI SENTOSA,809.0
10773,RDM SUGIH WARAS JAYA/PRY BEND. JATI,686.9398571396786
10774,RDM SUGIH WARAS PL SOKO / PRY SOLO,1150.578847252578
10775,SUMBER JAYA (PAB. STONE - CRUS,927.1428571428571
10778,SUPERIOR PRIMA SUKSES PT.,812.8571428571429
10780,RDM SURYA BENGAWAN SAKTI PL KAPAS,905.0
10783,RDM TRI JAYA CIPTA MAKMUR PT,884.999998383063
10785,"TRI JAYA ADYMIX, CV",876.9230744354815
10790,PBR WANGI JAYA,958.1818181818181
10791,WBP / PRY PEL  GRESIK,286.0
10792,RDM WONO SALAM MAKMUR,935.0
10793,PBR ZIDAN JAYA,893.5714285714286
10795,CITRA MANDIRI REKAYASA PT.,1028.24975024975
10796,DUA AGUNG PT (READYMIX),1008.0
10797,DUTA ASA JAYA,1178.0
10798,DUTA INDO LESTARI PT.,1085.7142857142858
10800,CITICON BANJARMASIN,938.0
10803,PT. CAHAYA PURNA NUSARAYA,436.0
10805,BANJARMASIN,1037.857142857143
10807,RDM BERAU NUANSA BETON,1190.0
10809,PRY PEMBANGUNAN GEDUNG DPR & BUPATI,0.0
10811,FORTUNA ANEKA SARANA TRIGUNA,2005.0
10813,PT. Kaltim Jaya Beton,1105.7142857142858
10814,RDM LANGGENG ARSIH MANDIRI,1114.7937520590929
10817,RDMP Balikpapan,1210.44
10821,RDM HOKKIE MIX,1150.578847252578
10822,PT. Surya Bakti Group,1112.6315789473683
10825,PT Rindang 31 Pratama,1150.578847252578
10826,Proyek Wika beton Pbb,714.5882352941177
10829,RDM ANUGRAH NUANSA KASIH,1160.0
10831,PT. RAJAWALI PUNCAK JAYAWIJAYA,990.0
10835,PT Bangun Purba Setahi,1345.3721022394343
10839,BP MBM Batu Basurek,978.8888888888889
10846,PBR / BP I WITON KAMPAR (BP),1218.6
10855,WIJAYA KARYA BETON - CLT,905.9439775910369
10858,PT. KARYA UTAMA BETON,955.7142857142857
10859,LOMPULLE,976.0
10861,MAEL LESTARI,980.0
10862,PT. Makassar Indah Graha Sarana,957.2727272727273
10863,PRY BENDUNGAN PAMUKKULU,1020.0
10867,PT. CIPTA AGAR UTAMA,1058.888888888889
10873,PT. Super Beton Perdana,1243.4782608695652
10875,RDM RAZAN MANDIRI PERKASA,1174.0
10876,RUNGGU PRIMA JAYA,1176.8045404012921
10877,PROYEK SMELTER,1046.25
10878,PT. BUMI SARANA BETON,736.25
10879,PT. PRIMA KARYA MANUNGGAL RMC,708.0
10881,DIEGO PUTRA KONSTRUKSI,1172.5
10882,PT. BATU LICIN BETON ASPALT,1299.090909090909
10884,PROYEK WIJAYA KARYA BETON SMELTER K,745.0
10887,PT.SAMAEROT TRI PUTRA,1040.0
10891,PT Kunango Jantan Padang Pariaman,1033.4545454545455
10906,PT. Jaya Beton Indonesia-SBA,1235.4545454545455
10907,"KREASIBETON NUSAPERSADA, NS1, DIR",1048.6666666666667
10908,"MEDAN BETON TEGUH PERKASA, PT",1261.5882352941176
10911,Nittoc Proyek Asahan III,1348.0
10913,PT. Pangeran Beton Nusntra-SBA,1179.4666666666667
10917,Proyek Tol Indrapura Kisaran PO 6E,1150.578847252578
10919,PT. YALA-SABARITHA KSO SBA,1350.0
10920,RAPI ARJASA,1285.0
10923,"ABAD JAYA ABADI SENTOSA, BNA, LBNA",942.6491428571428
10933,PLTA Peuasangan PT KNS Hyundai E&C,1508.0
10935,Proyek Pembangunan PLTA Krueng Peus,1425.0
10937,PT Krueng Meuh,1320.0
10939,PT Wajib Usaha Mix,1028.125
10941,RDM ADI JAYA BETON PLANT SINGARAJA,1031.3333333333333
10942,"RDM ADI JAYA BETON, PT",1032.5
10944,"RDM HARAPAN JAYA BETON, PT",1032.6470588235295
10946,LISA CONCRETE INDONESIA PT.(BALI),1472.5
10949,RDM SCG PLANT DENPASAR,1050.0
10950,RDM SINAR BALI BINAKARYA PL TAMBLAN,1077.5
10952,ADHI CIPTA INDAH PT. (SHERACON),781.0714285714286
10953,RDM AGUNG BETON PL TANGERANG,1150.578847252578
10954,BANGUN BANTALA INDONESIA,400.0
10955,BINTANG BETON INDONESIA PT,773.75
10961,PT JBI PLANT TANGERANG,790.0
10964,MAJU JAYA MANDIRI CV.,816.9230769230769
10965,"MONIER, PT",798.1176470588235
10966,PANTONEPILE KWARTATAMA.PT (TGR),718.5276164080865
10968,SAVIRCON MANDIRI INTERNUSA PT.,696.2388250319284
10970,PRY SULFINDO ADIUSAHA,1290.0
10972,UNISTRADA GLOBAL MANDIRI PT.,776.4285714285714
10978,PT Selamat Group Beton Pryk Tol Ben,1150.0
10979,PT Roda Teknindo,1005.0
10983,PBR KARYA SEHATI UTAMA,934.0
10987,PBR VENTURI TANI MANDIRI,904.0992592592593
10990,RDM FRESH BETON INDONESIA PL MERUYA,0.0
11001,ABAD BARU BETON (PT.WMP),1450.0
11008,ARTHA MULIA BETON PT.,801.875
11010,PRY APBD TASIKMALAYA & CIAMIS,760.0
11026,FAUZAN BETON / PRY RIGID JLN CIPANA,1150.578847252578
11034,HUTAMA PRIMA/PRY BEND. LEUWIKERIS,811.4285714285714
11038,KARUNIA MEGAH WISESA,800.0
11039,MAPEI INDONESIA CONSTRUCTION,994.0
11043,BUMI JAYA SAMPURNA PT.,813.3333333333334
11048,RDM FRESH BETON INDONESIA PL SENTUL,795.0
11050,PT PUNCAK TOP TRADER INDONESIA MAJA,790.0
11052,PRY KAWASAN INDUSTRI DELTAMAS,780.0
11055,TORSINA  / PRY APBD BEKASI,766.0
11057,TORSINA REDIKON PL LAGADAR,770.0
11060,PRY REVITALISASI KALI WIDASARI,760.0
11064,PBR WBP PLANT EX PCI SUBANG,892.0833333333334
11071,PRY BP WITON KARAWANG,783.2916666666666
11074,RDM WIKA BETON/SUBANG,790.425
11079,RDM AL ATTAR,1150.578847252578
11080,PBR ALAM DAYA SAKTI,881.6666666666666
11086,RDM BINTANG BUMI PERKASA,879.9999999863637
11091,RDM GADING KENCANA MULYA,834.85714284
11093,PRY PLTG TAMBAKLOROK,0.0
11095,PBR INDO TEGEL PT,967.8571428571429
11096,PBR INTI BETON / PRY BOGOWONTO,960.0
11098,INTICON PLANT BOGOWONTO,896.4375
11100,RDM INTIMIX MITRA PERKASA,871.66666665
11104,PRY KWS INDUSTRI BATANG / JKB,816.6666666666666
11106,RDM WIRA BHAKTI MULIA,895.0
11111,RDM NINGSRI PL SAYUNG / NINGSRI,896.25
11116,PRY BATCHING PLANT KIT BATANG PKT 1,788.5
11119,RDM PUTRA MANDIRI,882.948717936218
11123,RDM SAKA PILAR UTAMA,881.4285714028573
11125,RDM SCG PLANT SEMARANG,827.7857142857143
11126,RDM SCG PLANT SOLO,820.0
11130,RDM SURAJAYA TATA MEGAH,882.8571428342858
11132,PKS / TIRTA YASA,1150.578847252578
11133,"RDM TIRTA YASA, PT",910.0
11136,PBR WARINGIN PUTIH,902.7272727272727
11138,RDM FANIDITA SARANA PLANT KENDAL/FA,910.0
11143,PRY KAWASAN INDUSTRI BATANG BP 2 /,1150.578847252578
11145,WITON / PRY APBD PEMALANG BATANG,841.5
11146,ALAM MAHA TEDUH SURABAYA,873.3333333333334
11151,APB MOJOKERTO / PRY SMELTER GRESIK,1386.42699020486
11162,BETON CITRA ABADI PLANT 4,864.0
11164,CALVARY ABADI PLANT 2,780.0
11165,CALVARY ABADI PLANT 3,780.0
11167,"PBR CORIN MULIA GEMILANG,PT",812.28125
11171,LISA CONCRETE INDONESIA PT.(NGORO),820.0
11172,DUTA BANGSA MANDIRI PT.(READYMIX),814.6875
11173,DUTA BETON MANDIRI PT.,837.5
11177,PBR GARUDA,907.3333333333334
11181,RDM HARAPAN BARUSEJAHTERA PLASTIX M,871.6607272702728
11203,SUPERIOR PRIMA SUKSES.PT,832.0
11207,TRIPILAR BETONMAS PT.,206.71868024272894
11211,WBP PLANT SOLO,0.0
11217,PBR BATA RINGAN AAC BLOCK,807.5845387921818
11219,PBR AMAK FIRDAUS UTOMO PT,842.2222222222222
11232,RDM BETON BUDI MULYA PL KALITIDU,783.0
11234,BETON INTI GUNA PT.,1010.0
11238,PROFIL MAS / PRY BENDUNG PLESUNGAN,1150.578847252578
11243,PBR CV DEWA DEWA,887.0
11247,DUTA BANGSA CV.,842.6666666666666
11257,PRY SUTT 40 KV GRATI GIS & TOWER/HP,1238.0
11259,RDM JATISONO MULTI KONSTRUKSI,898.8888888888889
11261,PBR JAYA BETON INDONESIA,641.6666666666666
11262,PBR JAYA ETIKA BETON,907.3684210526316
11267,LANTAI MAS CV.,927.0
11269,PBR DJENGGOLO/ MAHIR BETON,914.9999999932292
11273,RDM MULTI RAZULKA SAKTI,867.5
11279,PBR DUTA BETON GROUP,936.6666666666666
11289,RDM RATNA PT,874.2857142857143
11292,RDM RESTU ANAK JAYA ABADI BETON/PRY,836.2962962962963
11293,RDM ROSAN PRIMA GROUP,851.4285714285714
11295,SARANA BETON UD,933.125
11298,BHAKTI TAMA PERSADA / PRY JL RIGID,1150.578847252578
11301,PRY PEMBANGUNAN PABRIK / PT SWPI,1213.0
11303,PRY UNMUH SIDOARJO/SIRKAH PURBANTAR,795.1134285650714
11304,PBR SURYA BUANA,872.6666666666666
11307,PRY GREEN LIVING RES THP2/ TIDAR,1225.0
11309,"TIRTOBUMI ADYATUNGGAL, PT",871.0
11312,PRY WADUK SEMANTOK/TRIJAYA ADHIMIX,885.7692307692307
11318,"KADIRI SARANA BHAKTI, PT",901.4285714285714
11324,PRY TAMBAK OSOWILANGUN/MA,1188.0
11327,"RDM CITRA MANDIRI REKAYASA, PT",1012.0498168498166
11329,MEGA JAYA BETON,1122.0
11339,RDM KARYA WISMA MANDIRI,1232.0
11342,RDM LIBRA READYMIX,1150.578847252578
11343,SAMARINDA,1055.5555555555557
11344,PT. Prasetya Mulia Indo Jaya,1036.875
11346,RDM SSK BP BALIKPAPAN,1061.6666666666667
11349,TB SMS,990.0
11352,PT Wika Beton/PPB Lampung Selatan,737.5043478260869
11353,Proyek Wika Beton PPWB Tegineneng,744.4939803439803
11357,PT. SINAR BALI SUMBAWA,1075.0
11360,PT SURYA INTAN HARMONI JAYAPURA,1360.0
11361,PT. ADIKARYA TANRISAU,660.0
11364,"DUMAI JAYA BETON, DUM, DJB",897.3409523809522
11367,JM MUTU UTAMA PT.(PU DUMAI),2052.1008403361343
11370,PT Mekar Abadi mandiri,1220.0
11371,PT Nusa Jaya Beton,0.0
11373,PT Kawasan Industri Kampar,1211.47848149545
11378,PBR PRECAST / BP I WITON KAMPAR,1156.7857142857142
11382,PT Bintang Rezky Tirta,960.0
11385,PT. PASSOKORANG,1127.5
11388,ANDIKA BANGUN PERKASA,955.0
11393,RDM BUMI SARANA BETON,955.0
11399,PROYEK BENDUNGAN KARALLOE,1112.5
11403,PT. Mega Beton Mandiri,966.1538461538462
11407,PT. Ridwan Jaya Lestari,1065.0
11409,TJAKRINDO MAS,972.1875
11412,VARIA USAHA BETON (RMC),977.0
11414,PT. Konstruksi Mega Beton,1167.142857142857
11419,PROYEK BENDUNGAN LADONGI,1067.0033405998554
11420,PT. NINDYA BETON,693.3333333333334
11422,PT. PRIMA DWI UTAMA,1170.0
11424,PT. KINSTON SULUTINDO,1222.5
11425,PT. SINAR PEMBANGUNAN SEMESTA,1230.0
11432,PT TRI JAYA PUTRA DHARMASRAYA,1355.8221180608728
11434,Pryk Tol Indralaya Prabumulih - Hut,374.26666666666665
11435,RDM PolaBaja PG Plant Ogan Ilir,1150.578847252578
11436,WBP BP PALEMBANG,1400.6666666666667
11437,WBP Gasing,1240.8
11439,PT. Abadi Beton Perkasa SBA,1212.361111111111
11445,HK SIS Tol Binjai Pgkln Brandan 3,1107.142857142857
11446,Pryk Tol Tb Tinggi HK,756.0
11447,PT. Jaya Sentrikon Ind SBA,388.8888888888889
11448,EMA PT Karunia Beton Lestari,1243.6666666666667
11449,"KARUNIA BETON LESTARI, PT",660.625
11450,KREASIBETON ASAHAN III,1336.0
11452,Proyek Tol Indrapura Kisaran PO 6D,1150.578847252578
11453,Proyek Tol Indrapura Kisaran PO 7A,1150.578847252578
11454,Proyek Tol Indrapura Kisaran PO 7B,1150.578847252578
11455,PT Ade Lestari Sejati,1530.0
11456,PT Dalihan Naluto Group,1350.0
11458,PT Sasta Konstruksi,1499.3333333333333
11462,T TON,1325.0
11467,Proyek RSUD Kota Sabang,1150.578847252578
11472,PRY Tol Aceh PT Adhi Karya BI,1100.0
11474,Bohana Jaya Nusantara Aceh Utara,888.0
11476,PT Galih Medan Persada Sec 2,1400.0
